name,phone,address,city,state,zip,latitude,longitude,county
AFFTON HIGH,3146386330,8309 MACKENZIE RD,ST LOUIS,MO,63123,38.559429,-90.324891,ST. LOUIS COUNTY
ALBANY HIGH,6607263911,101 W JEFFERSON ST,ALBANY,MO,64402,40.249996,-94.332695,GENTRY COUNTY
SANTA FE HIGH,6606742236,PO BOX 197,ALMA,MO,64001,39.097475,-93.550539,LAFAYETTE COUNTY
ALTON HIGH,4177787215,RTE 2 BOX 2180,ALTON,MO,65606,36.690839,-91.401806,OREGON COUNTY
APPLETON CITY HIGH,6604762118,408 W 4TH,APPLETON CITY,MO,64724,38.190653,-94.032583,ST. CLAIR COUNTY
ARCADIA VALLEY HIGH,5735469700,520 PARK DR,IRONTON,MO,63650,37.594344,-90.632152,IRON COUNTY
ARCHIE HIGH,8162935312,PO BOX 106,ARCHIE,MO,64725,38.483388,-94.356173,CASS COUNTY
ASH GROVE HIGH,4177512330,100 N MAPLE LN,ASH GROVE,MO,65604,37.313644,-93.578313,GREENE COUNTY
ATLANTA HIGH,6602394211,PO BOX 367,ATLANTA,MO,63530,39.89361,-92.479423,MACON COUNTY
AURORA HIGH,4176783355,305 W PROSPECT ST,AURORA,MO,65605,36.954899,-93.731048,LAWRENCE COUNTY
AURORA JR. HIGH,4176783630,500 W OLIVE,AURORA,MO,65605,36.975713,-93.728735,LAWRENCE COUNTY
AVA HIGH,4176835747,PO BOX 338,AVA,MO,65608,36.949002,-92.658812,DOUGLAS COUNTY
BAKERSFIELD HIGH,4172843744,PO BOX 38,BAKERSFIELD,MO,65609,36.525507,-92.155277,OZARK COUNTY
BALLARD HIGH,8162972656,RTE 1 BOX 497,BUTLER,MO,64730,38.394724,-94.362624,BATES COUNTY
BAYLESS SR. HIGH,3142568660,4532 WEBER RD,ST LOUIS,MO,63123,38.552248,-90.299814,ST. LOUIS COUNTY
BAYLESS JR. HIGH,3142568690,4530 WEBER RD,ST LOUIS,MO,63123,38.552245,-90.299791,ST. LOUIS COUNTY
BELL CITY HIGH,5737334444,25254 WALNUT ST,BELL CITY,MO,63735,37.021747,-89.823671,STODDARD COUNTY
BELTON HIGH,8163481036,107 W PIRATE PKWY,BELTON,MO,64012,38.80738,-94.53545,CASS COUNTY
BELTON HIGH - FRESHMAN CTR.,8163481726,801 W NORTH AVE,BELTON,MO,64012,38.815757,-94.55277,CASS COUNTY
THOMAS W. KELLY HIGH,5735453541,4035 STATE HWY 77,BENTON,MO,63736,37.091995,-89.545537,SCOTT COUNTY
BERNIE HIGH,5732935334,516 W MAIN,BERNIE,MO,63822,36.669302,-89.972042,STODDARD COUNTY
BEVIER HIGH,6607735213,400 BLOOMINGTON ST,BEVIER,MO,63532,39.750519,-92.561771,MACON COUNTY
BILLINGS SR. HIGH,4177442551,118 W MT VERNON,BILLINGS,MO,65610,37.061175,-93.554999,CHRISTIAN COUNTY
BISMARCK R-V HIGH,5737346111,PO BOX 257,BISMARCK,MO,63624,37.771925,-90.619551,ST. FRANCOIS COUNTY
BLOOMFIELD HIGH,5735682146,PO BOX 650,BLOOMFIELD,MO,63825,36.886024,-89.931729,STODDARD COUNTY
BLUE EYE HIGH,4177795331,PO BOX 105,BLUE EYE,MO,65611,36.502932,-93.385985,STONE COUNTY
BLUE SPRINGS HIGH,8162293459,2000 NW ASHTON DR,BLUE SPRINGS,MO,64015,39.028161,-94.287252,JACKSON COUNTY
BLUE SPRINGS SOUTH HIGH,8162241315,1200 SE ADAMS DAIRY PKWY,BLUE SPRINGS,MO,64014,39.004834,-94.25406,JACKSON COUNTY
VALLEY VIEW HIGH,8162244388,5000 NW VALLEY VIEW RD,BLUE SPRINGS,MO,64015,39.032203,-94.321289,JACKSON COUNTY
BOLIVAR HIGH,4173265228,1401 N HWY D,BOLIVAR,MO,65613,37.618398,-93.394137,POLK COUNTY
NORTH CO. SR. HIGH,5733588890,7151 RAIDER RD,BONNE TERRE,MO,63628,37.906111,-90.526765,ST. FRANCOIS COUNTY
BOONVILLE HIGH,6608827426,1690A W ASHLEY RD,BOONVILLE,MO,65233,38.938715,-92.773354,COOPER COUNTY
BOSWORTH HIGH,6605347311,102 E ELDRIDGE ST,BOSWORTH,MO,64623,39.467884,-93.33239,CARROLL COUNTY
BOURBON HIGH,5737325615,1500 S OLD HWY 66,BOURBON,MO,65441,38.133804,-91.290657,CRAWFORD COUNTY
BOWLING GREEN HIGH,5733245341,700 W ADAMS,BOWLING GREEN,MO,63334,39.337125,-91.200352,PIKE COUNTY
BRADLEYVILLE HIGH,4177962288,PO BOX 20,BRADLEYVILLE,MO,65614,36.786011,-92.907456,TANEY COUNTY
DELTA C-7 HIGH,5737576611,PO BOX 297,DEERING,MO,63840,36.191831,-89.885714,PEMISCOT COUNTY
BRANSON HIGH,4173346511,935 BUCHANAN RD,BRANSON,MO,65616,36.699559,-93.233784,TANEY COUNTY
BRANSON JR. HIGH,4173343087,263 BUCCANEER BLVD,BRANSON,MO,65616,36.666383,-93.219296,TANEY COUNTY
ADAIR CO. HIGH,6603235272,205 W DEWEY,BRASHEAR,MO,63533,40.150125,-92.381538,ADAIR COUNTY
BRAYMER HIGH,6606452284,400 BOBCAT AVE,BRAYMER,MO,64624,39.589409,-93.802504,CALDWELL COUNTY
BRECKENRIDGE HIGH,6606445715,400 W COLFAX ST,BRECKENRIDGE,MO,64625,39.757807,-93.804603,CALDWELL COUNTY
BRENTWOOD HIGH,3149623837,2221 HIGH SCHOOL DR,BRENTWOOD,MO,63144,38.620691,-90.354083,ST. LOUIS COUNTY
BRONAUGH HIGH,4179223211,527 E 6TH ST,BRONAUGH,MO,64728,37.694298,-94.46069,VERNON COUNTY
BROOKFIELD HIGH,6602587242,124 PERSHING RD,BROOKFIELD,MO,64628,39.783402,-93.098726,LINN COUNTY
LINN CO. HIGH,6602445035,PO BOX 130,PURDIN,MO,64674,39.96382,-93.118167,LINN COUNTY
BRUNSWICK HIGH,6605483771,1008 COUNTY RD,BRUNSWICK,MO,65236,39.424885,-93.11828,CHARITON COUNTY
BUCKLIN HIGH,6606953225,26832 HWY 129,BUCKLIN,MO,64631,39.897544,-92.858358,LINN COUNTY
BUFFALO HIGH,4173452223,500 W MAIN,BUFFALO,MO,65622,37.644146,-93.095833,DALLAS COUNTY
BUNCETON HIGH,6604275415,PO BOX 110,BUNCETON,MO,65237,38.785105,-92.652137,COOPER COUNTY
BUNKER HIGH,5736892211,PO BOX 365,BUNKER,MO,63629,37.45266,-91.20345,REYNOLDS COUNTY
BUTLER HIGH,6606796121,420 S FULTON ST,BUTLER,MO,64730,38.252722,-94.335994,BATES COUNTY
CABOOL HIGH,4179623153,PO BOX 613,CABOOL,MO,65689,37.124745,-92.103948,TEXAS COUNTY
CAINSVILLE HIGH,6608935214,PO BOX 108,CAINSVILLE,MO,64632,40.438975,-93.773996,HARRISON COUNTY
CALHOUN HIGH,6606943412,409 SOUTH COLLEGE,CALHOUN,MO,65323,38.464348,-93.625377,HENRY COUNTY
CALIFORNIA HIGH,5737964911,1501 W BUCHANAN ST,CALIFORNIA,MO,65018,38.634796,-92.586442,MONITEAU COUNTY
CAMDENTON HIGH,5733469232,PO BOX 1409,CAMDENTON,MO,65020,38.005921,-92.734663,CAMDEN COUNTY
CAMERON HIGH,8166322129,1022 S CHESTNUT,CAMERON,MO,64429,39.733754,-94.238635,CLINTON COUNTY
CAMPBELL HIGH,5732462576,801 S STATE RTE 53,CAMPBELL,MO,63933,36.501776,-90.082539,DUNKLIN COUNTY
CANTON HIGH,5732885216,200 S FOURTH ST,CANTON,MO,63435,40.133137,-91.518925,LEWIS COUNTY
CENTRAL JR. HIGH,5733342923,205 CARUTHERS,CAPE GIRARDEAU,MO,63701,37.308081,-89.544939,CAPE GIRARDEAU COUNTY
CENTRAL HIGH,5733358228,1000 S SILVER SPRINGS RD,CAPE GIRARDEAU,MO,63701,37.277328,-89.565426,CAPE GIRARDEAU COUNTY
CARL JUNCTION HIGH,4176497081,206 S RONEY,CARL JUNCTION,MO,64834,37.17957,-94.574259,JASPER COUNTY
CARL JUNCTION JR. HIGH,4176497246,206 S RONEY,CARL JUNCTION,MO,64834,37.17892,-94.57338,JASPER COUNTY
SENIOR HIGH,6605421276,300 E NINTH ST,CARROLLTON,MO,64633,39.368238,-93.491901,CARROLL COUNTY
JUNIOR HIGH,6605423472,300 E NINTH ST,CARROLLTON,MO,64633,39.368238,-93.491901,CARROLL COUNTY
CARTHAGE JR. HIGH,4173597050,714 S. MAIN,CARTHAGE,MO,64836,37.173867,-94.311028,JASPER COUNTY
CARTHAGE HIGH SCHOOL,4173597020,2600 SOUTH RIVER,CARTHAGE,MO,64836,37.173513,-94.310358,JASPER COUNTY
CARUTHERSVILLE HIGH,5733336110,1708 WARD AVE,CARUTHERSVILLE,MO,63830,36.180266,-89.663905,PEMISCOT COUNTY
CASSVILLE HIGH,4178473137,1501 MAIN ST,CASSVILLE,MO,65625,36.683596,-93.865786,BARRY COUNTY
CENTER SR. HIGH,8163493330,8715 HOLMES,KANSAS CITY,MO,64131,38.969556,-94.577164,JACKSON COUNTY
CREST RIDGE HIGH,6606563391,92 NW 58 HWY,CENTERVIEW,MO,64019,38.776639,-93.838932,JOHNSON COUNTY
FT. ZUMWALT NORTH HIGH,6362724447,1230 TOM GINNEVER BLVD,O'FALLON,MO,63366,38.819486,-90.666624,ST. CHARLES COUNTY
FT. ZUMWALT SOUTH HIGH,6369781212,8050 MEXICO RD,ST PETERS,MO,63376,38.787832,-90.670323,ST. CHARLES COUNTY
FT. ZUMWALT WEST HIGH,6363790300,1251 TURTLE CREEK DR,O'FALLON,MO,63366,38.791269,-90.726608,ST. CHARLES COUNTY
FT. ZUMWALT HOPE HIGH,6363795300,307 W PITMAN,O'FALLON,MO,63366,38.807435,-90.70364,ST. CHARLES COUNTY
FT. ZUMWALT EAST HIGH,6364772400,600 1ST EXECUTIVE AVE,ST PETERS,MO,63376,38.7885,-90.5839,ST. CHARLES COUNTY
CENTRALIA HIGH,5736823508,849 S JEFFERSON,CENTRALIA,MO,65240,39.200587,-92.134168,BOONE COUNTY
CHADWICK HIGH,4176343588,7090 STATE HWY 125 S,CHADWICK,MO,65629,36.937431,-93.055953,CHRISTIAN COUNTY
CHAFFEE JR.-SR. HIGH,5738873226,517 W YOAKUM AVE,CHAFFEE,MO,63740,37.183164,-89.664287,SCOTT COUNTY
CHAMOIS HIGH,5737635393,614 S POPLAR ST,CHAMOIS,MO,65024,38.671885,-91.772503,OSAGE COUNTY
CHARLESTON HIGH,5736833761,PO BOX 39,CHARLESTON,MO,63834,36.920914,-89.337451,MISSISSIPPI COUNTY
CHILHOWEE HIGH,6606784511,101 HWY 2,CHILHOWEE,MO,64733,38.590973,-93.780631,JOHNSON COUNTY
CHILLICOTHE HIGH,6606460700,2801 HORNET RD,CHILLICOTHE,MO,64601,39.81924,-93.557064,LIVINGSTON COUNTY
CLARKTON HIGH,5734483712,PO BOX 637,CLARKTON,MO,63837,36.455082,-89.966602,DUNKLIN COUNTY
CLAYTON HIGH,3148546600,1 MARK TWAIN CIR,CLAYTON,MO,63105,38.649648,-90.344717,ST. LOUIS COUNTY
CLEARWATER HIGH,5732234524,RTE 4 BOX 1004,PIEDMONT,MO,63957,37.167309,-90.67629,WAYNE COUNTY
CLEVER HIGH,4177434830,6800 W HWY 14,CLEVER,MO,65631,37.037354,-93.442862,CHRISTIAN COUNTY
CLIMAX SPRINGS HIGH,5733472351,119 NORT DR,CLIMAX SPRINGS,MO,65324,38.104993,-93.049582,CAMDEN COUNTY
CLINTON SR. HIGH,6608852247,1106 S SECOND STREET,CLINTON,MO,64735,38.358492,-93.774523,HENRY COUNTY
COLE CAMP HIGH,6606683751,500 KEENEY ST,COLE CAMP,MO,65325,38.457292,-93.209707,BENTON COUNTY
BLAIR OAKS HIGH,5736358514,6124 FALCON LN,JEFFERSON CITY,MO,65101,38.492964,-92.173503,COLE COUNTY
COMMUNITY HIGH,5734926222,35063 HWY BB,LADDONIA,MO,63352,39.162867,-91.646655,AUDRAIN COUNTY
CONCORDIA HIGH,6604632246,PO BOX 879,CONCORDIA,MO,64020,38.977901,-93.568732,LAFAYETTE COUNTY
CONWAY HIGH,4175892941,726 W JEFFERSON AVE,CONWAY,MO,65632,37.502739,-92.83056,LACLEDE COUNTY
CONWAY JR. HIGH,4175898147,726 W JEFFERSON AVE,CONWAY,MO,65632,37.502739,-92.83056,LACLEDE COUNTY
COOTER HIGH,5736954972,PO BOX 218,COOTER,MO,63839,36.048634,-89.814448,PEMISCOT COUNTY
COUCH HIGH,4179384212,RTE 1 BOX 1187,MYRTLE,MO,65778,36.540891,-91.309389,OREGON COUNTY
CRAIG HIGH,6606835431,402 N WARD,CRAIG,MO,64437,40.198824,-95.375833,HOLT COUNTY
CRANE HIGH,4177235300,PO BOX 405,CRANE,MO,65633,36.895459,-93.570733,STONE COUNTY
SHERWOOD HIGH,6604992239,PO BOX 98,CREIGHTON,MO,64739,38.517961,-94.084711,CASS COUNTY
CROCKER HIGH,5737365000,PO BOX 488,CROCKER,MO,65452,37.959042,-92.261707,PULASKI COUNTY
CRYSTAL CITY HIGH,6369372005,1100 MISSISSIPPI,CRYSTAL CITY,MO,63019,38.23056,-90.378356,JEFFERSON COUNTY
CUBA HIGH,5738852534,1 WILDCAT PRIDE DR,CUBA,MO,65453,38.05549,-91.40098,CRAWFORD COUNTY
DADEVILLE SR. HIGH,4179952201,PO BOX 188,DADEVILLE,MO,65635,37.481837,-93.675019,DADE COUNTY
DESOTO JR. HIGH,6365861030,731 AMVETS DR,DESOTO,MO,63020,38.134112,-90.56391,JEFFERSON COUNTY
DESOTO SR. HIGH,6365861050,815 AMVETS DR,DESOTO,MO,63020,38.134321,-90.56664,JEFFERSON COUNTY
LAKELAND HIGH,4176442223,12530 LAKELAND SCHOOL DR,DEEPWATER,MO,64740,38.250186,-93.76304,HENRY COUNTY
DEKALB JR.-SR. HIGH,8166853211,702 MAIN ST,DEKALB,MO,64440,39.586889,-94.928366,BUCHANAN COUNTY
DELTA HIGH,5737942511,PO BOX 787,DELTA,MO,63744,37.200179,-89.736039,CAPE GIRARDEAU COUNTY
DEXTER HIGH,5736141030,1101 W GRANT ST,DEXTER,MO,63841,36.789027,-89.971422,STODDARD COUNTY
DIAMOND HIGH,4173255188,PO BOX 68,DIAMOND,MO,64840,36.991847,-94.314949,NEWTON COUNTY
DIXON HIGH,5737597163,PO BOX A,DIXON,MO,65459,37.990614,-92.091395,PULASKI COUNTY
DONIPHAN HIGH,5739963312,5 BALL PARK RD,DONIPHAN,MO,63935,36.62083,-90.818947,RIPLEY COUNTY
DORA HIGH,4172612263,PO BOX 14,DORA,MO,65637,36.76292,-92.222211,OZARK COUNTY
DREXEL HIGH,8166192287,PO BOX 860,DREXEL,MO,64742,38.478264,-94.605328,CASS COUNTY
EAST CARTER CO. R-II HIGH,5733225653,24 S HERREN AVE,ELLSINORE,MO,63937,36.934656,-90.747051,CARTER COUNTY
EAST PRAIRIE HIGH,5736493564,304 E WALNUT,EAST PRAIRIE,MO,63845,36.775705,-89.380208,MISSISSIPPI COUNTY
EAST PRAIRIE JR. HIGH,5736499368,210 E WASHINGTON,EAST PRAIRIE,MO,63845,36.777605,-89.381808,MISSISSIPPI COUNTY
EAST BUCHANAN HIGH,8164246460,100 SMITH ST,GOWER,MO,64454,39.609037,-94.595014,CLINTON COUNTY
KNOX CO. HIGH,6603972231,RTE 3 BOX 59,EDINA,MO,63537,40.169398,-92.139307,KNOX COUNTY
EL DORADO SPRINGS HIGH,4178763112,901 S GRAND AVE,EL DORADO SPRINGS,MO,64744,37.867711,-94.019442,CEDAR COUNTY
ELDON HIGH,5733928010,101 S PINE ST,ELDON,MO,65026,38.349638,-92.582225,MILLER COUNTY
ELSBERRY HIGH,5738985554,PO BOX 106,ELSBERRY,MO,63343,39.162264,-90.794208,LINCOLN COUNTY
EMINENCE HIGH,5732263252,PO BOX 730,EMINENCE,MO,65466,37.148314,-91.335857,SHANNON COUNTY
EUGENE HIGH,5734984001,14803 HWY 17,EUGENE,MO,65032,38.376262,-92.397291,COLE COUNTY
EVERTON HIGH,4175352221,PO BOX 107,EVERTON,MO,65646,37.34616,-93.706183,DADE COUNTY
EXCELSIOR SPRINGS TECH. HIGH,8166305501,701 ST LOUIS AVE,EXCELSIOR SPRINGS,MO,64024,39.334663,-94.229217,CLAY COUNTY
EXCELSIOR SPRINGS HIGH,8166309210,612 TIGER DR,EXCELSIOR SPRINGS,MO,64024,39.348432,-94.244439,CLAY COUNTY
EXETER HIGH,4178353745,RTE 1 BOX 509,EXETER,MO,65647,36.674144,-93.937925,BARRY COUNTY
FAIR GROVE HIGH,4177592554,PO BOX 367,FAIR GROVE,MO,65648,37.385694,-93.151228,GREENE COUNTY
FAIR PLAY HIGH,4176542232,301 N WALNUT,FAIR PLAY,MO,65649,37.634233,-93.576193,POLK COUNTY
FAIRFAX HIGH,6606862851,500 MAIN ST,FAIRFAX,MO,64446,40.338939,-95.389758,ATCHISON COUNTY
FARMINGTON SR. HIGH,5737011310,PO BOX 570,FARMINGTON,MO,63640,37.774949,-90.436302,ST. FRANCOIS COUNTY
MID-BUCHANAN SR. HIGH,8162381646,3221 SE STATE RTE H,FAUCETT,MO,64448,39.633078,-94.813167,BUCHANAN COUNTY
FAYETTE HIGH,6602482124,510 CLEVELAND AVE,FAYETTE,MO,65248,39.153515,-92.692178,HOWARD COUNTY
MCCLUER NORTH HIGH,3145069200,705 WATERFORD DR,FLORISSANT,MO,63033,38.789396,-90.301515,ST. LOUIS COUNTY
MCCLUER HIGH,3145069400,1896 S FLORISSANT RD,FLORISSANT,MO,63031,38.774138,-90.317469,ST. LOUIS COUNTY
MCCLUER SOUTH-BERKELEY HIGH,3145069800,201 BROTHERTON LN,FERGUSON,MO,63135,38.732054,-90.303802,ST. LOUIS COUNTY
FESTUS SR. HIGH,6369375410,501 WESTWIND DR,FESTUS,MO,63028,38.224007,-90.414012,JEFFERSON COUNTY
FORDLAND HIGH,4177382212,1248 SCHOOL ST,FORDLAND,MO,65652,37.16035,-92.953353,WEBSTER COUNTY
FORSYTH HIGH,4175466383,PO BOX 187,FORSYTH,MO,65653,36.694613,-93.117807,TANEY COUNTY
FORT OSAGE HIGH,8166507063,2101 N TWYMAN RD,INDEPENDENCE,MO,64058,39.140859,-94.288374,JACKSON COUNTY
FOX SR. HIGH,6362965210,751 JEFFCO BLVD,ARNOLD,MO,63010,38.449398,-90.367925,JEFFERSON COUNTY
SECKMAN SR. HIGH,6362821485,2800 SECKMAN RD,IMPERIAL,MO,63052,38.398943,-90.428145,JEFFERSON COUNTY
FREDERICKTOWN HIGH,5737833628,805 E HWY 72,FREDERICKTOWN,MO,63645,37.567153,-90.27859,MADISON COUNTY
FULTON SR. HIGH,5736422023,1 HORNET DR,FULTON,MO,65251,38.873198,-91.943526,CALLAWAY COUNTY
GAINESVILLE HIGH,4176794200,HC 3 BOX 170,GAINESVILLE,MO,65655,36.611507,-92.400939,OZARK COUNTY
GALENA HIGH,4173576618,PO BOX 286,GALENA,MO,65656,36.811912,-93.471664,STONE COUNTY
GALLATIN HIGH,6606632171,602 S OLIVE,GALLATIN,MO,64640,39.909737,-93.970768,DAVIESS COUNTY
GRUNDY CO. HIGH,6606736511,PO BOX 6,GALT,MO,64641,40.127043,-93.38843,GRUNDY COUNTY
GIDEON HIGH,5734483471,PO BOX 227,GIDEON,MO,63848,36.459338,-89.919243,NEW MADRID COUNTY
GILMAN CITY HIGH,6608765221,PO BOX 45,GILMAN CITY,MO,64642,40.13542,-93.87269,HARRISON COUNTY
GLASGOW HIGH,6603382012,860 RANDOLPH,GLASGOW,MO,65254,39.229545,-92.837549,HOWARD COUNTY
GOLDEN CITY HIGH,4175378311,1208 WALNUT ST,GOLDEN CITY,MO,64748,37.388574,-94.098989,BARTON COUNTY
GRAIN VALLEY HIGH,8168475000,PO BOX 304,GRAIN VALLEY,MO,64029,39.010469,-94.204288,JACKSON COUNTY
HIGH GROVE ELEM.,8163165500,2500 HIGH GROVE RD,GRANDVIEW,MO,64030,38.886609,-94.518372,JACKSON COUNTY
GRANDVIEW SR. HIGH,8163165800,2300 HIGH GROVE RD,GRANDVIEW,MO,64030,38.886609,-94.518372,JACKSON COUNTY
GRANDVIEW HIGH,6369443390,11470 HWY C,HILLSBORO,MO,63050,38.21616,-90.661664,JEFFERSON COUNTY
GREEN CITY HIGH,6608744127,301 N EAST ST,GREEN CITY,MO,63545,40.268692,-92.951287,SULLIVAN COUNTY
GREEN RIDGE HIGH,6605273315,PO BOX 70,GREEN RIDGE,MO,65332,38.620836,-93.4133,PETTIS COUNTY
GREENFIELD HIGH,4176375328,410 W COLLEGE,GREENFIELD,MO,65661,37.41557,-93.844202,DADE COUNTY
GREENVILLE HIGH,5732243618,PO BOX 320,GREENVILLE,MO,63944,37.131961,-90.445918,WAYNE COUNTY
GREENVILLE JR. HIGH,5732243833,PO BOX 320,GREENVILLE,MO,63944,37.131961,-90.445918,WAYNE COUNTY
HALE HIGH,6605652417,PO BOX 248,HALE,MO,64643,39.606844,-93.342823,CARROLL COUNTY
HALLSVILLE HIGH,5736965512,421 HWY 124 E,HALLSVILLE,MO,65255,39.119824,-92.312521,BOONE COUNTY
PENNEY HIGH,8165832136,PO BOX 130,HAMILTON,MO,64644,39.818059,-93.951025,DAVIESS COUNTY
HANCOCK SR. HIGH,3145441200,229 W RIPA AVE,ST LOUIS,MO,63125,38.524295,-90.281432,ST. LOUIS COUNTY
HANNIBAL SR. HIGH,5732212733,4500 MCMASTERS AVE,HANNIBAL,MO,63401,39.722827,-91.3918,MARION COUNTY
HARDIN-CENTRAL HIGH,6603984394,PO BOX 548,HARDIN,MO,64035,39.27278,-93.835945,RAY COUNTY
HARRISBURG HIGH,5738755602,801 S HARRIS,HARRISBURG,MO,65256,39.13392,-92.462442,BOONE COUNTY
HARRISONVILLE HIGH,8163803273,1504 E ELM,HARRISONVILLE,MO,64701,38.657087,-94.336688,CASS COUNTY
HARTVILLE HIGH,4177416223,PO BOX 460,HARTVILLE,MO,65667,37.251693,-92.516281,WRIGHT COUNTY
HAYTI HIGH,5733596500,PO BOX 469,HAYTI,MO,63851,36.235834,-89.747986,PEMISCOT COUNTY
HAZELWOOD CENTRAL HIGH,3149535400,15875 NEW HALLS FERRY RD,FLORISSANT,MO,63031,38.831187,-90.313168,ST. LOUIS COUNTY
HAZELWOOD WEST HIGH,3149535800,1 WILDCAT LN,HAZELWOOD,MO,63042,38.784107,-90.378876,ST. LOUIS COUNTY
HAZELWOOD EAST HIGH,3149535600,11300 DUNN RD,ST LOUIS,MO,63138,38.777445,-90.236915,ST. LOUIS COUNTY
HERCULANEUM HIGH,6364795200,1 BLACKCAT DR,HERCULANEUM,MO,63048,38.267647,-90.380284,JEFFERSON COUNTY
HERMANN HIGH,5734865425,176 BEARCAT CROSSING,HERMANN,MO,65041,38.688984,-91.444519,GASCONADE COUNTY
HERMITAGE HIGH,4177456417,PO BOX 327,HERMITAGE,MO,65668,37.940449,-93.311995,HICKORY COUNTY
SKYLINE HIGH,4179934226,RTE 1 BOX 838,URBANA,MO,65767,37.910459,-93.19279,HICKORY COUNTY
HICKMAN MILLS SR. HIGH,8163167300,9010 OLD SANTA FE RD,KANSAS CITY,MO,64138,38.961614,-94.503315,JACKSON COUNTY
RUSKIN HIGH,8163167400,7000-46 E 111TH ST,KANSAS CITY,MO,64134,38.922436,-94.509268,JACKSON COUNTY
HIGBEE HIGH,6604567206,PO BOX 128,HIGBEE,MO,65257,39.305724,-92.511788,RANDOLPH COUNTY
LAFAYETTE CO. HIGH,6605843661,807A W 31ST,HIGGINSVILLE,MO,64037,39.064443,-93.729136,LAFAYETTE COUNTY
HILLSBORO HIGH,6367890010,123 LEON HALL PKWY,HILLSBORO,MO,63050,38.237975,-90.562259,JEFFERSON COUNTY
HILLSBORO JR. HIGH,6367890020,12 HAWK DR,HILLSBORO,MO,63050,38.235468,-90.558703,JEFFERSON COUNTY
HOLCOMB HIGH,5737923362,PO BOX 190,HOLCOMB,MO,63852,36.4041,-90.0249,DUNKLIN COUNTY
HOLDEN HIGH,8167325523,1901 S MAIN,HOLDEN,MO,64040,38.703029,-93.990611,JOHNSON COUNTY
HOLLISTER HIGH,4172434045,2112 STATE HWY BB,HOLLISTER,MO,65672,36.622371,-93.191947,TANEY COUNTY
HOLLISTER JR. HIGH,4172434055,1798 STATE HWY BB,HOLLISTER,MO,65672,36.622407,-93.194591,TANEY COUNTY
HOUSTON HIGH,4179673024,423 W PINE,HOUSTON,MO,65483,37.326937,-91.958991,TEXAS COUNTY
NORTHWEST HIGH,6608270774,16215 HWY H,HUGHESVILLE,MO,65334,38.842832,-93.292952,PETTIS COUNTY
HUMANSVILLE HIGH,4177542219,300 N OAK ST,HUMANSVILLE,MO,65674,37.797821,-93.574228,POLK COUNTY
HUME HIGH,6606437411,RR 1 BOX 1A,HUME,MO,64752,38.093678,-94.582903,BATES COUNTY
HURLEY HIGH,4173693271,PO BOX 248,HURLEY,MO,65675,36.933438,-93.503714,STONE COUNTY
IBERIA HIGH,5737932228,PO BOX 156,IBERIA,MO,65486,38.086613,-92.301153,MILLER COUNTY
SCOTT CITY HIGH,5732642138,3000 MAIN ST,SCOTT CITY,MO,63780,37.213105,-89.548618,SCOTT COUNTY
TRUMAN HIGH,8165215350,3301 S NOLAND RD,INDEPENDENCE,MO,64055,39.060235,-94.414414,JACKSON COUNTY
WILLIAM CHRISMAN HIGH,8165215355,1223 N NOLAND RD,INDEPENDENCE,MO,64050,39.102944,-94.412381,JACKSON COUNTY
VAN HORN HIGH,8165215360,1109 S ARLINGTON AVE,INDEPENDNCE,MO,64053,39.096388,-94.463301,JACKSON COUNTY
VIBURNUM HIGH,5732445521,PO BOX 368,VIBURNUM,MO,65566,37.717649,-91.136015,IRON COUNTY
RUSSELL HAWKINS JR. HIGH,5732439533,210 N WEST LN,JACKSON,MO,63755,37.38481,-89.692531,CAPE GIRARDEAU COUNTY
JACKSON SR. HIGH,5732439513,315 S MISSOURI,JACKSON,MO,63755,37.380601,-89.669298,CAPE GIRARDEAU COUNTY
NORTH DAVIESS HIGH,6608284123,413 E 2ND ST,JAMESON,MO,64647,40.005068,-93.984392,DAVIESS COUNTY
JAMESTOWN C-I HIGH,6608492141,222 SCHOOL ST,JAMESTOWN,MO,65046,38.760079,-92.475392,MONITEAU COUNTY
JASPER HIGH,4173942511,201 W MERCER ST,JASPER,MO,64755,37.339871,-94.302724,JASPER COUNTY
JEFFERSON CITY HIGH,5736593050,609 UNION,JEFFERSON CITY,MO,65101,38.562358,-92.177267,COLE COUNTY
JEFFERSON HIGH,6609442316,PO BOX 112A,CONCEPTION JCT,MO,64434,40.258169,-94.68794,NODAWAY COUNTY
JEFFERSON HIGH SCHOOL,6369336900,7 BLUE JAY WAY,FESTUS,MO,63028,38.156046,-90.339287,JEFFERSON COUNTY
JENNINGS JR. HIGH,3146538150,8831 COZENS,JENNINGS,MO,63136,38.7282,-90.2581,ST. LOUIS COUNTY
JENNINGS HIGH,3146538100,8850 COZENS,JENNINGS,MO,63136,38.727,-90.2554,ST. LOUIS COUNTY
JOPLIN HIGH,4176255230,PO BOX 128,JOPLIN,MO,64802,37.068112,-94.504784,JASPER COUNTY
CLARK CO. HIGH,6607272205,680 E MAIN,KAHOKA,MO,63445,40.420234,-91.711891,CLARK COUNTY
CENTRAL HIGH,8164182000,3221 INDIANA,KANSAS CITY,MO,64128,39.06689,-94.543467,JACKSON COUNTY
NORTHEAST HIGH,8164183300,415 S VAN BRUNT,KANSAS CITY,MO,64124,39.108773,-94.525858,JACKSON COUNTY
